math.AC,"We study some aspects of distinguished finitely generated modules of finite
injective dimension. Following Bass' conjecture, this implies that the ring is
Cohen-Macaulay. We derive some properties of rings from them. Our list of
properties contains the reduced, domain, normality, and regularity
(complete-intersection, Gorensteiness, etcetera) of rings."
math.AC,"For a pair of finitely generated modules $M$ and $N$ over a codimension $c$
complete intersection ring $R$ with $\ell(M\otimes_RN)$ finite, we pay special
attention to the inequality $\dim M+\dim N \leq \dim R +c$. In particular, we
develop an extension of Hochster's theta invariant whose nonvanishing detects
equality. In addition, we consider a parallel theory where dimension and
codimension are replaced by depth and complexity, respectively."
math.AC,"The SFT (for strong finite type) condition was introduced by J. Arnold in the
context of studying the condition for formal power series rings to have finite
Krull dimension. In the context of commutative rings, the SFT property is a
near-Noetherian property that is necessary for a ring of formal power series to
have finite Krull dimension behavior. In this paper, we explore a
specialization (and in some sense a more natural) variant of the SFT property
that we dub the VSFT (for very strong finite type) property. We explore some of
the fundamental properties of VSFT ideals and rings and compare and contrast
with the known SFT condition."
math.AC,"The purpose of this note is to relate certain ring-theoretic properties of
rings in mixed and positive characteristics that are related to each other by a
tilting operation used in perfectoid geometry. To this aim, we exploit the
multiplicative structure of the ``monoidal map"", which is constructed on
arbitrary $p$-adically complete rings."
math.AC,"Let $R$ be a Noetherian ring and $x_1,\ldots,x_t$ a permutable regular
sequence of elements in $R$. Then there exists a finite set of primes $\Lambda$
and natural number $C$ so that for all $n_1,\ldots,n_t$ there exists a primary
decomposition $(x_1^{n_1},\ldots,x_t^{n_t})=Q_1\cap \cdots \cap Q_\ell$ so that
$\sqrt{Q_i}\in \Lambda$ and $\sqrt{Q_i}^{C(n_1+\cdots + n_t)}\subseteq Q_i$ for
all $1\leq i\leq \ell$."
math.AC,"Let A be a Noetherian local ring with canonical module K. We characterize A
when K is a torsionless, reflexive, or q-torsionfree module. If A is a
Cohen-Macaulay ring, H.-B. Foxby proved in 1974 that the A-module K is
q-torsionfree if and only if the ring A is q-Gorenstein. With mild assumptions,
we provide a generalization of Foxby's result to arbitrary Noetherian local
rings admitting the canonical module. In particular, since the reflexivity of
the canonical module is closely related to the ring being Gorenstein in low
codimension, we also explore quasi-normal rings, introduced by W. V.
Vasconcelos. We provide several examples as well."
math.AC,"In this note, we prove that a $w$-module $M$ is $w$-Artinian if and only if
it is $w$-cofinitely generated and for every prime $w$-ideal $\mathfrak{p}$ of
$R$ with $(0:_RM)\subseteq \mathfrak{p}$, there exists a $w$-submodule
$N^\mathfrak{p}$ of $M$ such that $(M/N^\mathfrak{p})_w$ is $w$-cofinitely
generated and $(M[\mathfrak{p}])_w\subseteq N^\mathfrak{p} \subseteq
(0:_M\mathfrak{p})$, where $M[\mathfrak{p}]=\bigcap\limits_{s\in R \setminus
\mathfrak{p}}s(0:_M\mathfrak{p}).$ Besides, we show that the $w$-operations are
semi-star operations rather than star operations in general."
math.AC,"Free divisors form a celebrated class of hypersurfaces which has been
extensively studied in the past fifteen years. Our main goal is to introduce
four new families of homogeneous free divisors and investigate central aspects
of the blowup algebras of their Jacobian ideals. For instance, for all families
the Rees algebra and its special fiber are shown to be Cohen-Macaulay -- a
desirable feature in blowup algebra theory. Moreover, we raise the problem of
when the analytic spread of the Jacobian ideal of a (not necessarily free)
polynomial is maximal, and we characterize this property with tools ranging
from cohomology to asymptotic depth. In addition, as an application, we give an
ideal-theoretic homological criterion for homaloidal divisors, i.e.,
hypersurfaces whose polar maps are birational."
math.AC,"Let $R$ be a commutative Noetherian ring of dimension $d$. In 1973, Eisenbud
and Evans proposed three conjectures on the polynomial ring $R[T]$. These
conjectures were settled in the affirmative by Sathaye, Mohan Kumar and
Plumstead. One of the primary objectives of this article is to investigate the
validity of these conjectures over Noetherian subrings of $R[T]$ of dimension
$d+1$, containing $R$. We formulate a class of such rings, which includes
polynomial rings, Rees algebras, Rees-like algebras and Noetherian symbolic
Rees algebras, and exhibit that all three conjectures hold for rings belonging
to this class. Furthermore, for a graded subring $B$ of $R[T]$ containing $R$,
we improve some existing stability theorems for projective modules over $B$,
generalizing results due to Bass, Serre and Vaser{\v{s}}te{\u{\i}}n."
math.AC,"Let $A$ be a symbolic (or an extended symbolic) Rees algebra (need not be
Noetherian) of dimension $d$. Let $P$ be a finitely generated projective
$A$-module of rank $\geq$ $d$. Then P has a unimodular element. This improves
the classical result of Serre for the mentioned class of algebras."
math.AC,"Let $A$ be a commutative noetherian ring and let $\mathfrak a$ be an ideal of
$A$. In this paper, we study the cofiniteness of an $A$- module via the
cofiniteness of its Koszul cohomology modules and vice versa. Moreover, we
introduce the category $\cK\cM({\bf x},\frak a,A)_{\rm cof}$ consisting of all
$A$-modules $M$ such that $H^i({\bf x},M)$ is $\frak a$-cofinite for all $i\geq
0$ and we study the abelianess of this new category."
math.AC,"We study the Rees algebra of a perfect Gorenstein ideal of codimension 3 in a
hypersurface ring. We provide a minimal generating set of the defining ideal of
these rings by introducing a modified Jacobian dual and applying a recursive
algorithm. Once the defining equations are known, we explore properties of
these Rees algebras such as Cohen-Macaulayness and Castelnuovo-Mumford
regularity."
math.AC,"The Multivariate Hensel Lemma for local rings is usually proved as a
consequence of the Grothendieck version of Zariski's Main Theorem. This ZMT
deals with a more general situation that is a priori much more difficult. In
this paper we give a direct constructive proof of the Multivariate Hensel Lemma
for ultrametric valuated fields, without using~ZMT. In classical mathematics
this implies the Lemma for rank-one valued fields."
math.AC,"In this paper, we introduce the concept of $S$-B\'ezout ring, as a
generalization of B\'ezout ring. We investigate the relationships between
$S$-B\'ezout and other related classes of rings. We establish some
characterizations of $S$-B\'ezout rings. We study this property in various
contexts of commutative rings including direct product, localization, trivial
ring extensions and amalgamation rings. Our results allow us to construct new
original classes of $S$-B\'ezout rings subject to various ring theoretical
properties. Furthermore, we introduce the notion of nonnil $S$-B\'ezout ring
and establish some characterizations."
math.AC,"Every finite local principal ideal ring is the homomorphic image of a
discrete valuation ring of a number field, and is determined by five
invariants. We present an action of a group, non-commutative in general, on the
set of Eisenstein polynomials, of degree matching the ramification index of the
ring, over the coefficient ring. The action is defined by taking resultants."
math.AC,"The main aim of this article is to study and develop valuation theory for
Krasner hyperfields. In analogy with classical valuation theory for fields, we
generalise the formalism of valuation rings to describe equivalence of
valuations on hyperfields. After proving basic results and discussing several
examples, we focus on the valued hyperfields that Krasner originally defined in
1957. We find that these must have a particular additive structure which in
turns implies the existence of a valuation a'la Krasner. We note that given
such a valued hyperfield $(F,v)$, the valuation induced by its additive
structure does not have to be equivalent to $v$. We discuss the cases in which
it does."
math.AC,"We study different form of boundness for ideals of almost Dedekind domains,
generalizing the notions of critical ideals, radical factorization, and
SP-domains. We show that every almost Dedekind domain has at least one
noncritical maximal ideals and, indeed, the set of noncritical maximal ideals
is dense in the maximal space, with respect to the constructible topology; as a
consequence, we show that every almost Dedekind domain is SP-scattered, and in
particular that the group $\mathrm{Inv}(D)$ of invertible ideals of an almost
Dedekind domain $D$ is always free. If $D$ is an almost Dedekind domain with
nonzero Jacobson radical, we also show that there is at least one element whose
ideal function is bounded."
math.AC,"In the present paper we investigate reflexive modules over the endomorphism
algebras of reflexive trace ideals in a one-dimensional Cohen-Macaulay local
ring. The main theorem generalizes both of the results of S. Goto, N. Matsuoka,
and T. T. Phuong and T. Kobayashi concerning the endomorphism algebra of its
maximal ideal. We also explore the question of when the category of reflexive
modules is of finite type, i.e., the base ring has only finitely many
isomorphism classes of indecomposable reflexive modules. We show that, if the
category is of finite type, the ring is analytically unramified and has only
finitely many Ulrich ideals. As a consequence, there are only finitely many
Ulrich ideals are contained in Arf local rings once the normalization is a
local ring."
astro-ph.CO,"The Universe expansion rate is modulated around local inhomogeneities due to
their gravitational potential. Velocity waves are then observed around galaxy
clusters in the Hubble diagram. This paper studies them in a ~738 Mpc wide,
with 2048^3 particles, cosmological simulation of our cosmic environment
(a.k.a. CLONE: Constrained LOcal & Nesting Environment Simulation). For the
first time, the simulation shows that velocity waves that arise in the
lines-of-sight of the most massive dark matter halos agree with those observed
in local galaxy velocity catalogs in the lines-of-sight of Coma and several
other local (Abell) clusters. For the best-constrained clusters such as Virgo
and Centaurus, i.e. those closest to us, secondary waves caused by galaxy
groups, further into the non-linear regime, also stand out. This match is not
utterly expected given that before being evolved into a fully non-linear z=0
state, assuming $\Lambda$CDM, CLONE initial conditions are constrained with
solely linear theory, power spectrum and highly uncertain and sparse local
peculiar velocities. Additionally, Gaussian fits to velocity wave envelopes
show that wave properties are tightly tangled with cluster masses. This link is
complex though and involves the environment and formation history of the
clusters. Using machine learning techniques to grasp more thoroughly the
complex wave-mass relation, velocity waves could in the near future be used to
provide additional and independent mass estimates from galaxy dynamics within
large cluster radii."
astro-ph.CO,"We present cosmological constraints from the Subaru Hyper Suprime-Cam (HSC)
first-year weak lensing shear catalogue using convolutional neural networks
(CNNs) and conventional summary statistics. We crop 19
$3\times3\,\mathrm{{deg}^2}$ sub-fields from the first-year area, divide the
galaxies with redshift $0.3\le z\le1.5$ into four equally-spaced redshift bins,
and perform tomographic analyses. We develop a pipeline to generate simulated
convergence maps from cosmological $N$-body simulations, where we account for
effects such as intrinsic alignments (IAs), baryons, photometric redshift
errors, and point spread function errors, to match characteristics of the real
catalogue. We train CNNs that can predict the underlying parameters from the
simulated maps, and we use them to construct likelihood functions for Bayesian
analyses. In the $\Lambda$ cold dark matter model with two free cosmological
parameters $\Omega_\mathrm{m}$ and $\sigma_8$, we find
$\Omega_\mathrm{m}=0.278_{-0.035}^{+0.037}$,
$S_8\equiv(\Omega_\mathrm{m}/0.3)^{0.5}\sigma_8=0.793_{-0.018}^{+0.017}$, and
the IA amplitude $A_\mathrm{IA}=0.20_{-0.58}^{+0.55}$. In a model with four
additional free baryonic parameters, we find
$\Omega_\mathrm{m}=0.268_{-0.036}^{+0.040}$, $S_8=0.819_{-0.024}^{+0.034}$, and
$A_\mathrm{IA}=-0.16_{-0.58}^{+0.59}$, with the baryonic parameters not being
well-constrained. We also find that statistical uncertainties of the parameters
by the CNNs are smaller than those from the power spectrum (5--24 percent
smaller for $S_8$ and a factor of 2.5--3.0 smaller for $\Omega_\mathrm{m}$),
showing the effectiveness of CNNs for uncovering additional cosmological
information from the HSC data. With baryons, the $S_8$ discrepancy between HSC
first-year data and Planck 2018 is reduced from $\sim2.2\,\sigma$ to
$0.3\text{--}0.5\,\sigma$."
astro-ph.CO,"It is argued that the data presented by Hubble Space Telescope and James Webb
Space Telescope, that seem to be at odds with the canonical big bang cosmology,
find simple explanation if galaxy formation is seeded by massive primordial
black holes (PBH), as anticipated in 1993 (A. Dolgov and J. Silk, later DS).
The statement that the galaxy formation might be seeded by PBH is now
rediscovered in several works. The predicted by DS log-normal mass spectrum of
PBHs very well agrees with astronomical data. Abundant BH population of the
Galaxy with masses of the order of tens solar masses is predicted. Extended
mass spectrum of PBH together with their possible clustering allows them to
make 100\% contribution into the cosmological dark matter. Another prediction
of DS mechanism on noticeable amount of antimatter in the Milky Way also seems
to be confirmed by the data."
astro-ph.CO,"Next-generation spectroscopic surveys such as the MegaMapper, MUltiplexed
Survey Telescope (MUST), MaunaKea Spectroscopic Explorer (MSE), and Wide
Spectroscopic Telescope (WST) are foreseen to increase the number of
galaxy/quasar redshifts by an order of magnitude, with hundred millions of
spectra that will be measured at $z>2$. We perform a Fisher matrix analysis for
these surveys on the baryonic acoustic oscillation (BAO), the redshift-space
distortion (RSD) measurement, the non-Gaussianity amplitude $f_{\rm NL}$, and
the total neutrino mass $M_\nu$. For BAO and RSD parameters, these surveys may
achieve precision at sub-percent level (<0.5 per cent), representing an
improvement of factor 10 w.r.t. the latest database. For NG, these surveys may
reach an accuracy of $\sigma(f_{\rm NL})\sim 1$. They can also put a tight
constraint on $M_\nu$ with $\sigma(M_\nu) \sim 0.02\,\rm eV$ if we do joint
analysis with Planck and even $ 0.01\,\rm eV$ if combined with other data. In
addition, we introduce a general survey model, to derive the cosmic volume and
number density of tracers, given instrumental facilities and survey strategy.
Using our Fisher formalism, we can explore (continuously) a wide range of
survey observational parameters, and propose different survey strategies that
optimise the cosmological constraints. Fixing the fibre number and survey
duration, we show that the best strategy for $f_{\rm NL}$ and $M_\nu$
measurement is to observe large volumes, despite the noise increase. However,
the strategy differs for the apparent magnitude limit. Finally, we prove that
increasing the fibre number improves $M_{\nu}$ measurement but not
significantly $f_{\rm NL}$."
astro-ph.CO,"Surveys of the matter distribution contain `fossil' information on possible
non-Gaussianity that is generated in the primordial Universe. This primordial
signal survives only on the largest scales where cosmic variance is strongest.
By combining different surveys in a multi-tracer approach, we can suppress the
cosmic variance and significantly improve the precision on the level of
primordial non-Gaussianity. We consider a combination of an optical galaxy
survey, like the recently initiated DESI survey, together with a new and very
different type of survey, a 21 cm intensity mapping survey, like the upcoming
SKAO survey. A Fisher forecast of the precision on the local primordial
non-Gaussianity parameter $f_{\mathrm{NL}}$, shows that this multi-tracer
combination, together with non-overlap single-tracer information, can deliver
precision comparable to that from the CMB. Taking account of the largest
systematic, i.e. foreground contamination in intensity mapping, we find that
$\sigma(f_{\mathrm{NL}}) \sim 4$."
astro-ph.CO,"Cross-correlating the data of neutral hydrogen (HI) 21cm intensity mapping
with galaxy surveys is an effective method to extract astrophysical and
cosmological information. In this work, we investigate the cross-correlation of
MeerKAT single-dish mode HI intensity mapping and China Space Station Telescope
(CSST) spectroscopic galaxy surveys. We simulate a survey area of $\sim 300$
$\mathrm{deg}^2$ of MeerKAT and CSST surveys at $z=0.5$ using Multi-Dark N-body
simulation. The PCA algorithm is applied to remove the foregrounds of HI
intensity mapping, and signal compensation is considered to solve the signal
loss problem in the HI-galaxy cross power spectrum caused by the foreground
removal process. We find that from CSST galaxy auto and MeerKAT-CSST cross
power spectra, the constraint accuracy of the parameter product $\Omega_{\rm
HI}b_{\rm HI}r_{{\rm HI},g}$ can reach to $\sim1\%$, which is about one order
of magnitude higher than the current results. After performing the full MeerKAT
HI intensity mapping survey with 5000 deg$^2$ survey area, the accuracy can be
enhanced to $<0.3\%$. This implies that the MeerKAT-CSST cross-correlation can
be a powerful tool to probe the cosmic HI property and the evolution of
galaxies and the Universe."
astro-ph.CO,"Filament finders are limited, among other things, by the abundance of
spectroscopic redshift data. As there are proportionally more photometric
redshift data than spectroscopic, we aim to use photometric data to improve and
expand the areas where we can detect the large-scale structure of the Universe.
We present a proof of concept, showing that the Bisous filament finder can
improve the detected filamentary network with photometric redshift data. We
created mock data from the MultiDark-Galaxies catalogue. Galaxies with
spectroscopic redshifts were given exact positions from the simulation.
Galaxies with photometric redshifts were given uncertainties along one
coordinate. The errors were generated with different Gaussian distributions for
different samples. There are three different types of samples: spectroscopic
only, photometric only, and mixed samples of galaxies with photometric and
spectroscopic redshifts. In photometric-only samples, the larger the
uncertainty for photometric redshifts, the fewer filaments are detected, and
the filaments strongly align along the line of sight. Using mixed samples
improves the number of filaments detected and decreases the alignment bias of
those filaments. The results are compared against the full spectroscopic
sample. The recall for photometric-only samples depends heavily on the size of
uncertainty and dropped close to 20%; for mixed samples, the recall stayed
between 40% and 80%. The false discovery rate stayed below 5% in every sample
tested in this work. Mixed samples showed better results than corresponding
photometric-only or spectroscopic-only samples for every uncertainty size and
number of spectroscopic galaxies in mixed samples. Mixed samples of galaxies
with photometric and spectroscopic redshifts help us to improve and extend the
large-scale structure further than possible with only spectroscopic samples."
astro-ph.CO,"In this series of papers we present an emulator-based halo model for the
non-linear clustering of galaxies in modified gravity cosmologies. In the first
paper, we present emulators for the following halo properties: the halo mass
function, concentration-mass relation and halo-matter cross-correlation
function. The emulators are trained on data extracted from the \textsc{FORGE}
and \textsc{BRIDGE} suites of $N$-body simulations, respectively for two
modified gravity (MG) theories: $f(R)$ gravity and the DGP model, varying three
standard cosmological parameters $\Omega_{\mathrm{m0}}, H_0, \sigma_8$, and one
MG parameter, either $\bar{f}_{R0}$ or $r_{\mathrm{c}}$. Our halo property
emulators achieve an accuracy of $\lesssim 1\%$ on independent test data sets.
We demonstrate that the emulators can be combined with a galaxy-halo connection
prescription to accurately predict the galaxy-galaxy and galaxy-matter
correlation functions using the halo model framework."
astro-ph.CO,"Weak gravitational lensing is one of the most important probes of the nature
of dark matter and dark energy. In order to extract cosmological information
from next-generation weak lensing surveys (e.g., Euclid, Roman, LSST, and CSST)
as much as possible, accurate measurements of weak lensing shear are required.
In this work, we present a fully deep-learning-based approach to measuring weak
lensing shear accurately. Our approach comprises two modules. The first one
contains a CNN with two branches for taking galaxy images and PSF
simultaneously, and the output of this module includes the galaxy's magnitude,
size, and shape. The second module includes a multiple-layer Neural Network to
calibrate weak lensing shear measurements. We name the program Forklens and
make it publicly available online. Applying Forklens to CSST-like mock images,
we achieve consistent accuracy with traditional approaches (such as
moment-based measurement and forward model fitting) on the sources with high
signal-to-noise ratios (S/N). For the sources with meagre S/N, Forklens
exhibits powerful latent denoising ability and offers accurate predictions on
galaxy shapes. The final shear measurements with Forklens deliver a
multiplicative bias $m=-0.4\pm3.0\times10^{-3}$ and an additive bias
$c=-0.5\pm1.9\times10^{-4}$. Our tests with CSST-like simulation show that
Forklens is competitive with other shear measurement algorithms such as
Metacalibration, while Forklens can potentially lower the S/N limit. Moreover,
the whole procedure of Forklens is automated and costs about 0.6 milliseconds
per galaxy, which is appropriate to adequately take advantage of the sky
coverage and depth of the upcoming weak lensing surveys."
astro-ph.CO,"As an exact result required by the Etherington reciprocity theorem, the
cosmic distance duality relation (CDDR), $\eta(z)=D_L(z)(1+z)^{-2}/D_A(z)=1$
plays an essential part in modern cosmology. In this paper, we present a new
method ($\eta(z_i)/\eta(z_j)$) to use the measurements of ultra-compact
structure in radio quasars (QSO) and the latest observations of type Ia
supernova (SN Ia) to test CDDR. By taking the observations directly from SN Ia
and QSOs, one can completely eliminate the uncertainty caused by the
calibration of the absolute magnitudes of standard candles ($M_B$) and the
linear sizes of standard rulers ($l_m$). Benefit from the absence of nuisance
parameters involved in other currently available methods, our analysis
demonstrates no evidence for the deviation and redshift evolution of CDDR up to
$z=2.3$. The combination of our methodology and the machine learning Artificial
Neural Network (ANN) would produce $10^{-3}$ level constraints on the violation
parameter at high redshifts. Our results indicate perfect agreement between
observations and predictions, supporting the persisting claims that the
Etherington reciprocity theorem could still be the best description of our
universe."
astro-ph.CO,"Recent work has shown that searches for diffuse radio emission by MeerKAT -
and eventually the SKA - are well suited to provide some of the strongest
constraints yet on dark matter annihilations. To make full use of the
observations by these facilities, accurate simulations of the expected dark
matter abundance and diffusion mechanisms in these astrophysical objects are
required. However, because of the computational costs involved, various
mathematical and numerical techniques have been developed to perform the
calculations in a feasible manner. Here we provide the first quantitative
comparison between methods that are commonly used in the literature, and
outline the applicability of each one in various simulation scenarios. These
considerations are becoming ever more important as the hunt for dark matter
continues into a new era of precision radio observations."
astro-ph.CO,"The introduction of deep wide-field surveys in recent years and the adoption
of machine learning techniques have led to the discoveries of
$\mathcal{O}(10^4)$ strong gravitational lensing systems and candidates.
However, the discovery of multiply lensed transients remains a rarity. Lensed
transients and especially lensed supernovae are invaluable tools to cosmology
as they allow us to constrain cosmological parameters via lens modeling and the
measurements of their time delays. In this paper, we develop a pipeline to
perform a targeted lensed transient search. We apply this pipeline to 5807
strong lenses and candidates, identified in the literature, in the DESI Legacy
Imaging Surveys Data Release 9 (DR9) footprint. For each system, we analyze
every exposure in all observed bands (DECam $g$, $r$, and $z$). Our pipeline
finds, groups, and ranks detections that are in sufficient proximity temporally
and spatially. After the first round of inspection, for promising candidate
systems, we further examine the newly available DR10 data (with additional $i$
and $\textrm{Y}$ bands). Here we present our targeted lensed supernova search
pipeline and seven new lensed supernova candidates, including a very likely
lensed supernova $-$ probably a Type Ia $-$ in a system with an Einstein radius
of $\sim 1.5''$."
astro-ph.CO,"The large-scale structure is a major source of cosmological information.
However, next-generation photometric galaxy surveys will only provide a
distorted view of cosmic structures due to large redshift uncertainties. To
address the need for accurate reconstructions of the large-scale structure in
presence of photometric uncertainties, we present a framework that constrains
the three-dimensional dark matter density jointly with galaxy photometric
redshift probability density functions (PDFs), exploiting information from
galaxy clustering. Our forward model provides Markov Chain Monte Carlo
realizations of the primordial and present-day dark matter density, inferred
jointly from data. Our method goes beyond 2-point statistics via field-level
inference. It accounts for all observational uncertainties and the survey
geometry. We showcase our method using mock catalogs that emulate
next-generation surveys with a worst-case redshift uncertainty, equivalent to
${\sim}300$ Mpc. On scales $150$ Mpc, we improve the cross-correlation of the
photometric galaxy positions with the ground truth from $28\%$ to $86\%$. The
improvement is significant down to $13$ Mpc. On scales $150$ Mpc, we achieve a
cross-correlation of $80-90\%$ with the ground truth for the dark matter
density, radial peculiar velocities, tidal shear and gravitational potential."
astro-ph.CO,"Context: Analyzing the large-scale structure (LSS) with galaxy surveys
demands accurate structure formation models. Such models should ideally be fast
and have a clear theoretical framework to rapidly scan a variety of
cosmological parameter spaces without requiring large training data sets.
  Aims: This study aims to extend Lagrangian perturbation theory (LPT),
including viscosity and vorticity, to reproduce the cosmic evolution from dark
matter N-body calculations at the field level.
  Methods: We extend Augmented LPT (ALPT) to an Eulerian framework, dubbed
eALPT. This enables modelling the stress tensor, with this introducing
vorticity. To compensate that ALPT assumes curl-free fields, a fraction of the
vorticity, emerging after each Eulerian transformation, is added to the
subsequent timestep. The model has three free parameters apart from the choice
of cosmology, redshift snapshots, cosmic volume, and the number of
particles-cells.
  Results: We find that the cross-correlation of the dark matter distribution
as compared to N-body solvers increases at k = 1 h Mpc$^{-1}$ from ~55% with
the Zel'dovich approximation (~70% with ALPT); to ~96 and 97% with eALPT, and
power spectra within percentage accuracy up to k~ 0.3 and 0.7 h Mpc$^{-1}$,
using three and five steps, respectively."
astro-ph.CO,"We test the smooth dark energy paradigm using Dark Energy Survey (DES) Year 1
and Year 3 weak lensing and galaxy clustering data. Within the $\Lambda$CDM and
$w$CDM model we separate the expansion and structure growth history by
splitting $\Omega_\mathrm{m}$ (and $w$) into two meta-parameters that allow for
different evolution of growth and geometry in the Universe. We consider three
different combinations of priors on geometry from CMB, SNIa, BAO, BBN that
differ in constraining power but have been designed such that the growth
information comes solely from the DES weak lensing and galaxy clustering. For
the DES-Y1 data we find no detectable tension between growth and geometry
meta-parameters in both the $\Lambda$CDM and $w$CDM parameter space. This
statement also holds for DES-Y3 cosmic shear and 3x2pt analyses. For the
combination of DES-Y3 galaxy-galaxy lensing and galaxy clustering (2x2pt) we
measure a tension between our growth and geometry meta-parameters of
2.6$\sigma$ in the $\Lambda$CDM and 4.48$\sigma$ in the $w$CDM model space,
respectively. We attribute this tension to residual systematics in the DES-Y3
RedMagic galaxy sample rather than to new physics. We plan to investigate our
findings further using alternative lens samples in DES-Y3 and future weak
lensing and galaxy clustering datasets."
astro-ph.CO,"Considering possible solutions to the $S_8$ tension between the Planck cosmic
microwave background (CMB) measurement and low-redshift probes, we extended the
standard $\Lambda$CDM cosmological model by including decay of dark matter
(DDM). We first tested the DDM model in which dark matter decays into a form of
non-interacting dark radiation. Under this DDM model, we investigated the DDM's
impacts on the Sunyaev Zel'dovich effect by varying the decay lifetime,
$\Gamma^{-1}$, including the background evolution in cosmology and non-linear
prescription in the halo mass function. We performed a cosmological analysis
under the assumption of this extended cosmological model by combining the
latest high-redshift Planck CMB measurement and low-redshift SZ measurement.
Our result shows a preference for $\Gamma^{-1} \sim 200$ Gyr with a lower bound
on the decay lifetime of $\sim$ 77 Gyr at 95\% confidence level. However, the
CMB data do not prefer this model, and the $S_8$ tension still remains.
Additionally, we tested the other DDM model in which dark matter decays into
warm dark matter and dark radiation. This model supports $\Gamma^{-1} \sim 204$
Gyr to resolve the $S_8$ tension with a lower bound on the decay lifetime of
$\sim$ 47 Gyr at 95\% confidence level."
astro-ph.CO,"Photometric redshifts are a key ingredient in the analysis and interpretation
of large-scale structure (LSS) surveys. The accuracy and precision of these
redshifts estimates is directly linked to the constraining power of photometric
surveys. It is hence necessary to define precision and accuracy requirements
for the redshift calibration to not to infer biased results in the final
analysis. For weak gravitational lensing of the LSS the photometry culminates
in the estimation of the source redshift distribution (SRD) in each of the
tomographic bins used in the analysis. The focus has been on shifts of the mean
of the SRDs and how well the calibration must be able to recover those. Since
the estimated SRDs are usually given as a normalized histogram with
corresponding errors, it would be advantageous to propagate these uncertainties
accordingly to see whether the requirements of the given survey are indeed
fulfilled. Here we propose the use of functional derivatives to calculate the
sensitivity of the final observables, e.g. the lensing angular power spectrum,
with respect to the SRD at a specific redshift. This allows the propagation of
arbitrarily shaped small perturbations to the SRD, without having to run the
whole analysis pipeline for each realization again. We apply our method to a
EUCLID survey and demonstrate it with SRDs of the KV450 data set, recovering
previous results. Lastly, we note that for cosmic shear moments of order larger
than two will probably be not relevant when propagating redshift uncertainties."
astro-ph.CO,"The discrepancy between Planck data and direct measurements of the current
expansion rate $H_0$ and the matter fluctuation amplitude $S_8$ has become one
of the most intriguing puzzles in cosmology nowadays. The $H_0$ tension has
reached $4.2\sigma$ in the context of standard cosmology i.e $\Lambda$CDM.
Therefore, explanations to this issue are mandatory to unveil its secrets.
Despite its success, $\Lambda$CDM is unable to give a satisfying explanation to
the tension problem. Unless some systematic errors might be hidden in the
observable measurements, physics beyond the standard model of cosmology must be
advocated. In this perspective, we study a phantom dynamical dark energy model
as an alternative to $\Lambda$CDM in order to explain the aforementioned
issues. This phantom model is characterised by one extra parameter,
$\Omega_{pdde}$, compared to $\Lambda$CDM. We obtain a strong positive
correlation between $H_0$ and $\Omega_{pdde}$, for all data combinations. Using
Planck measurements together with BAO and Pantheon, we find that the $H_0$ and
the $S_8$ tensions are $3\sigma$ and $2.6\sigma$, respectively. By introducing
a prior on the absolute magnitude, $M_B$, of the SN Ia, the $H_0$ tension
decreases to $2.27\sigma$ with $H_0 = 69.76_{-0.82}^{+0.75}$ km s$^{-1}$
Mpc$^{-1}$ and the $S_8$ tension reaches the value $2.37\sigma$ with $S_8
=0.8269_{-0.012}^{+0.011}$."
astro-ph.CO,"We study dark energy cosmological models, extensions of the standard model of
particles, characterized by having an extra relativistic energy density at very
early times, and that rapidly dilute after a phase transition occurs. These
models generate well localized features (or bumps) in the matter power spectrum
for modes crossing the horizon around and before the phase transition epoch.
This is because the presence of the additional energy component enhances the
growth of matter fluctuations during the radiation dominated epoch. Instead of
considering a particular model, we focus on a parametric family of Gaussian
bumps in the matter power spectrum, which otherwise would be a $\Lambda$CDM
one. We study the evolution of such bump cosmologies and their effects in the
halo mass function and halo power spectrum using N-body simulations, the
halo-model based HMcode method, and the peak background split framework. The
bumps are subject to different nonlinear effects that become physically well
understood, and from them we are able to predict that the most distinctive
features will show up for intermediate halo masses $10^{12.3} \,h^{-1}M_{\odot}
< M < 10^{13.6} \,h^{-1}M_{\odot}$. Out of this range, we expect halos are not
significantly affected regardless of the location of the primordial bump in the
matter power spectrum. Our analytical results are accurate and in very
satisfactory agreement with the simulated data."
